Trial,S1_A_val,S1_A_std,S1_B_val,S2_A_val,S2_A_std,S2_B_val
2018,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2019,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2020,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2021,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2022,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2023,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2024,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2025,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2026,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2027,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2028,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2029,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2030,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2031,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2032,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2033,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2034,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2035,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2036,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2037,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2038,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2039,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2040,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2041,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2042,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2043,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2044,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2045,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2046,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2047,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2048,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2049,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2050,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2051,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2052,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2053,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2054,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2055,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2056,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2057,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2058,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2059,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2060,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2061,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2062,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2063,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2064,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2065,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2066,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2067,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2068,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2069,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2070,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2071,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2072,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2073,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2074,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2075,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2076,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2077,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2078,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2079,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2080,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2081,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2082,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2083,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2084,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2085,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2086,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2087,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2088,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2089,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2090,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2091,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2092,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2093,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2094,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2095,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2096,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2097,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2098,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2099,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2100,-3.6577181208053693,8,-3.6577181208053693,0,0.18,0
2101,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2102,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2103,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2104,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2105,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2106,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2107,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2108,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2109,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2110,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2111,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2112,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2113,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2114,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2115,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2116,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2117,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2118,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2119,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2120,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2121,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2122,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2123,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2124,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2125,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2126,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2127,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2128,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2129,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2130,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2131,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2132,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2133,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2134,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2135,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2136,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2137,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2138,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2139,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2140,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2141,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2142,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2143,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2144,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2145,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2146,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2147,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2148,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2149,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2150,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2151,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2152,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2153,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2154,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2155,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2156,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2157,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2158,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2159,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2160,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2161,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2162,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2163,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2164,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2165,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2166,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2167,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2168,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2169,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2170,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2171,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2172,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2173,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2174,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2175,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2176,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2177,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2178,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2179,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2180,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2181,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2182,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2183,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2184,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2185,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2186,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2187,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2188,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2189,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2190,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2191,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2192,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2193,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2194,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2195,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2196,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2197,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2198,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2199,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2200,-3.5906040268456376,8,-3.5906040268456376,0,0.18,0
2201,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2202,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2203,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2204,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2205,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2206,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2207,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2208,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2209,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2210,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2211,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2212,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2213,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2214,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2215,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2216,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2217,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2218,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2219,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2220,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2221,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2222,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2223,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2224,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2225,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2226,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2227,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2228,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2229,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2230,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2231,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2232,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2233,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2234,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2235,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2236,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2237,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2238,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2239,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2240,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2241,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2242,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2243,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2244,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2245,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2246,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2247,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2248,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2249,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2250,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2251,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2252,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2253,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2254,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2255,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2256,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2257,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2258,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2259,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2260,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2261,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2262,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2263,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2264,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2265,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2266,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2267,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2268,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2269,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2270,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2271,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2272,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2273,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2274,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2275,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2276,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2277,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2278,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2279,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2280,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2281,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2282,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2283,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2284,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2285,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2286,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2287,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2288,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2289,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2290,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2291,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2292,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2293,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2294,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2295,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2296,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2297,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2298,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2299,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2300,-3.523489932885906,8,-3.523489932885906,0,0.18,0
2301,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2302,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2303,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2304,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2305,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2306,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2307,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2308,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2309,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2310,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2311,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2312,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2313,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2314,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2315,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2316,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2317,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2318,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2319,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2320,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2321,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2322,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2323,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2324,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2325,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2326,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2327,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2328,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2329,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2330,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2331,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2332,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2333,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2334,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2335,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2336,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2337,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2338,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2339,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2340,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2341,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2342,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2343,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2344,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2345,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2346,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2347,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2348,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2349,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2350,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2351,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2352,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2353,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2354,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2355,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2356,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2357,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2358,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2359,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2360,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2361,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2362,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2363,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2364,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2365,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2366,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2367,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2368,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2369,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2370,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2371,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2372,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2373,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2374,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2375,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2376,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2377,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2378,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2379,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2380,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2381,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2382,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2383,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2384,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2385,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2386,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2387,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2388,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2389,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2390,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2391,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2392,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2393,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2394,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2395,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2396,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2397,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2398,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2399,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2400,-3.4563758389261743,8,-3.4563758389261743,0,0.18,0
2401,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2402,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2403,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2404,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2405,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2406,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2407,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2408,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2409,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2410,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2411,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2412,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2413,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2414,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2415,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2416,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2417,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2418,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2419,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2420,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2421,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2422,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2423,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2424,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2425,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2426,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2427,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2428,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2429,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2430,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2431,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2432,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2433,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2434,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2435,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2436,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2437,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2438,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2439,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2440,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2441,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2442,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2443,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2444,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2445,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2446,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2447,-3.389261744966443,8,-3.389261744966443,0,0.18,0
2448,-3.389261744966443,8,-3.389261744966443,0,0.18,0
