Trial,M,mu_prior,v_prior,K
88,0.014985156674987343,0.39600921484483276,0.042393013282557644,0.010571823761233683
89,0.618762966058805,0.39833949295532184,0.04194953024197297,0.010461229486773692
90,4.042408822153852,0.4360662700013067,0.04151522989484681,0.010352925160807097
91,1.533745069977492,0.4473140094631876,0.041089829960396534,0.010246840389123763
92,1.4061821910436794,0.4570397208616812,0.040673059610431134,0.010142907633521443
93,-4.744223304092905,0.40481351599393933,0.04026465889437029,0.010041062068419015
94,-1.9347980731713046,0.38155487229613555,0.03986437819855962,0.009941241446022363
95,-0.3328345563532945,0.37452286141744173,0.03947197773751892,0.009843385969453637
96,-0.739401016602844,0.3636649572866759,0.03908722707494456,0.009747438173300453
97,1.581891353192158,0.37542491430786257,0.03870990467245544,0.009653342811083739
98,1.5441961087888743,0.3865995903373918,0.03833979746422575,0.009561046749181096
99,-0.07254458046783041,0.3822512659880933,0.03797670045578831,0.009470498866777765
100,-1.8443206488110935,0.3613623476694533,0.03762041634542129,0.009381649961449355
101,-1.5423896800209829,0.3436680145716867,0.03727075516664891,0.00929445266000988
102,0.11222156548273104,0.34153665631571367,0.036927533950495126,0.009208861334285766
103,1.3595260934582243,0.3508256389293015,0.03659057640622858,0.009124832021501111
104,1.2546376348156623,0.3589981983389831,0.03625971261942839,0.009042322348982381
105,0.61409672589757,0.3612842105961952,0.03593477876628428,0.00896129146291155
106,2.3605059414161684,0.3790406981646014,0.03561561684312168,0.00888169996087601
107,1.6111510347180906,0.38988759362160735,0.035302074410213644,0.008803509827981258
108,-1.4768957917166055,0.37359676421882365,0.03499400434900674,0.008726684376308733
109,0.8323792107130061,0.3775657775005739,0.03469126463194872,0.008651188187516227
110,2.0694298642768647,0.3920768738774127,0.03439371810416124,0.008576987058392185
111,-1.1226791527074815,0.3791953159960132,0.03410123227625259,0.008504047949188052
112,4.871496664899417,0.4170759235661689,0.03381367912761291,0.00843233893456471
113,-2.4056255844384076,0.3934729757950285,0.0335309349195782,0.00836182915699996
114,-2.418016291241808,0.3701587325859663,0.03325288001789038,0.008292488782514236
115,2.928448959255672,0.3911988506500118,0.032979398723918224,0.008224288958581048
116,-0.43061619180605293,0.38449513952770925,0.032710379114138814,0.008157201774097421
117,-4.075769307056907,0.3484062468504576,0.032445712887411764,0.008091200221297674
118,-1.184866314763678,0.3360998054420627,0.03218529521960834,0.008026258159501325
119,2.1497849590729308,0.35054100193398263,0.03192902462518553,0.00796235028059291
120,-4.790832571986985,0.3099269677812719,0.031676802825321045,0.007899452076137943
121,3.4792023411920137,0.3347662896766975,0.03142853462224934,0.007837539806045265
122,1.6217656910111113,0.3447747569543265,0.031184127779461016,0.00777659046869158
123,0.7976563371351562,0.34826945470101883,0.030943492907448925,0.007716581772429228
124,1.2841245728390307,0.3554357578827692,0.03070654335470371,0.007657492108403006
125,-3.4574096072089207,0.32646080009958467,0.03047319510367946,0.007599300524606449
126,-3.82955793448423,0.2951161620737808,0.030243366671467115,0.0075419867011121125
127,-0.6172958436659854,0.288286273787184,0.03001697901492896,0.007485530926414333
128,-1.2808310271606071,0.27662786706781806,0.029793955440062164,0.007429914074826616
129,2.0277195146524667,0.28954237387065473,0.029574221515373054,0.007375117584879222
130,-1.0767766696489305,0.27953938349644825,0.029357704989056568,0.007321123438665647
131,-2.022209573886301,0.26281046969754573,0.029144335709787302,0.007267914142089785
132,2.547379101211633,0.2792947123031468,0.028934045550939758,0.007215472705968215
133,0.44864767101132663,0.2805079200867315,0.028726768338065773,0.00716378262794479
134,-0.6821595226396013,0.27366063226558224,0.028522439779467026,0.007112827875177035
135,0.4637945399218576,0.27500347064571407,0.028320997399709554,0.0070625928677562335
136,2.622066889795122,0.29146357300842085,0.02812238047593588,0.0070130624628251545
137,-0.6662734206568723,0.28479368002500083,0.027926529976838355,0.006964221939359449
138,2.6242810104232994,0.3009737077144002,0.02773338850416487,0.006916056983580538
139,-0.41948304634740047,0.2960252118286323,0.027542900236635227,0.006868553674969665
140,-0.7617787179717405,0.28880919237613367,0.027355010876152993,0.006821698472854407
141,-3.086571915561124,0.2659393712506625,0.027169667596204008,0.006775478203540456
142,0.38336286991837176,0.26672961731150835,0.026986818992338527,0.006729880047963042
143,-4.604348906386431,0.23416698574728556,0.02680641503463949,0.006684891529833617
144,-1.488317994020253,0.22272882337056094,0.026628407022084594,0.006640500504258842
145,-2.127137386916294,0.2072274723455088,0.026452747538714728,0.006596695146810007
146,1.52745259626605,0.2158795200917942,0.02627939041152589,0.006553463943022279
147,0.6277990450358754,0.21856144395460922,0.02610829067000606,0.006510795678304127
148,0.031119867587640737,0.21734894448556763,0.025939404507242525,0.0064686794282384176
149,2.7372940941399517,0.23354489542079068,0.025772689242528995,0.006427104549257498
150,-1.6102848530570282,0.22177008678245863,0.02560810328540551,0.006386060669675593
151,0.30066705395125193,0.22227073046054976,0.025445606101067424,0.0063455376810626135
152,0.6883618783290132,0.22520968018593365,0.025285158177083114,0.006305525729944341
153,1.578461049550395,0.23368917384907384,0.02512672099136294,0.0062660152098146325
154,1.2086219933060043,0.23976007735066018,0.02497025698132498,0.006226996753446073
155,0.1200284700362626,0.2390191229413299,0.024815729514205624,0.006188461225486144
156,-4.3307485223040505,0.21091322531690399,0.024663102858465832,0.0061503997153266035
157,2.8043769049932914,0.2267665592535645,0.02451234215624607,0.006112803530234402
158,-0.29532260216331635,0.2235945208322183,0.0243634133968254,0.006075664188732998
159,-0.5407316613594128,0.21897877533816812,0.024216283391042235,0.00603897341422349
160,0.8949490288838435,0.22303643761353154,0.02407091974663639,0.006002723128835509
161,-0.044325770094062245,0.22144111259990593,0.023927290844473894,0.005966905447498236
162,-1.5176877687620767,0.21112544760147928,0.023785365815617944,0.005931512672222447
163,1.6791485129265147,0.21978170034373493,0.023645114519211093,0.005896537286584837
164,-2.3029255824212203,0.20499366101308095,0.02350650752113533,0.005861971950406351
165,-0.4907071616779143,0.20093924915318978,0.02336951607341838,0.005827809494616597
166,0.020512265072032076,0.19989384746416555,0.023234112094355906,0.005794042916296786
167,0.2596683181624777,0.20023818818776015,0.023100268149320778,0.00576066537389402
168,0.30490930404407995,0.20083770981702986,0.022967957432231848,0.00572767018260003
169,0.5445105797278653,0.20279494427315203,0.022837153747655946,0.0056950508098878435
170,0.9651403936814011,0.20711195474821648,0.02270783149351799,0.005662800871200081
171,1.528112981431859,0.21455039808954318,0.022579965644395242,0.005630914125782946
172,0.8030996386874424,0.21784591156874297,0.022453531735372817,0.005599384472660154
173,-1.6479600529444207,0.2074567197016752,0.022328505846438567,0.005568205946741397
174,2.96892036051098,0.22274797311992311,0.02220486458739644,0.005537372715060076
175,0.5591386423954328,0.2246004358569544,0.0220825850832783,0.00550687907313536
176,-1.2885115007930112,0.21631354629640775,0.02196164496023515,0.005476719441453785
177,4.373589721728449,0.2389577655142621,0.021842022331889425,0.005446888362065829
178,-1.9959042797189968,0.2268506674607445,0.02172369578613089,0.005417380495293135
179,3.4031145597256574,0.243964982760708,0.021606644372339445,0.005388190616542159
180,1.2612030333976794,0.2494166804933724,0.021490847589018758,0.005359313613220298
181,-0.4759198331571376,0.2455500968758177,0.02137628537182545,0.005330744481750654
182,0.164016742505521,0.2451177680315306,0.021262938081979134,0.005302478324681753
183,2.6411351315534426,0.2577555864091481,0.02115078649503922,0.005274510347888763
184,-0.8633215217028359,0.251873478838877,0.021039811790035046,0.005246835857862793
185,1.1499926936209226,0.25656116740716045,0.020929995538936447,0.005219450259085094
186,-1.2378595237621548,0.24880161354885078,0.020821319696452307,0.005192349051483071
187,-2.042526958450365,0.23696569204717724,0.020713766590145326,0.0051655278279651275
188,1.6580789812186243,0.24426876804677772,0.02060731891085157,0.0051389822720315295
189,2.3059531112669385,0.25480955840234065,0.020501959703393923,0.005112708155458557
190,2.8362931629726527,0.26794079450270825,0.020397672357578958,0.005086701336053335
191,1.6676140683868137,0.2750244818133057,0.02029444059946719,0.00506095775547684
192,-0.8950368454274655,0.2691326690801686,0.020192248482907106,0.005035473437132686
193,0.815658938264193,0.2718708993057742,0.020091080381323654,0.005010244484119363
194,-7.044149260872558,0.23539858486478565,0.019990920979752382,0.004985267077243741
195,3.386089452205362,0.25102770497836263,0.019891755267110667,0.004960537473093693
196,5.030637760325936,0.2746201087616424,0.019793568528697812,0.0049360520021678005
197,0.7986115561462608,0.27719385365598526,0.019696346338916215,0.004911807067060175
198,-0.4025068067536294,0.2738716133521029,0.01960007455420596,0.004887799140698521
199,3.1674010834238984,0.2879458123517293,0.019504739306185636,0.00486402476463361
200,3.1825059086194893,0.3019568741909312,0.019410326994992358,0.004840480547378434
201,-0.9766842037104981,0.29579745149202746,0.01931682428281427,0.004817163162795375
202,0.015687910762588145,0.2944545869285857,0.01922421808760909,0.004794069348529751
203,0.36660658770136245,0.2947988382591734,0.0191324955770025,0.004771195904488213
204,-1.1768237057518287,0.28781078019823625,0.019041644162360327,0.004748539691360493
205,2.4821139626143536,0.29818127126636196,0.018951651493028847,0.004726097629183073
206,-4.192009068588616,0.27706001446827144,0.018862505450737664,0.004703866695943381
207,-3.098985264662914,0.26125389738351656,0.018774194144159775,0.004681843926223216
208,3.251496125772866,0.2751885051397496,0.018686705903623774,0.004660026409880078
209,1.865926387967116,0.282567001696104,0.018600029275973196,0.004638411290765226
210,-1.0635128030040217,0.2763521569378091,0.018514153019568276,0.004616995765477222
211,-2.849354763789801,0.26198710470601194,0.018429066099425528,0.004595777082149859
212,4.367809602858231,0.2807702266052395,0.018344757682490744,0.004574752539273359
213,-0.9286039322153612,0.27526283405927776,0.018261217133041144,0.004553919484547778
214,-0.09907603859384392,0.2735658528888958,0.01817843400821258,0.0045332753137675924
215,1.15872023517029,0.2775603930486691,0.018096398053647867,0.004512817469736498
216,-1.1995361818855672,0.2709244725189124,0.0180150991992624,0.004492543441211448
217,0.876003540733714,0.2736306588585443,0.017934527555123404,0.004472450761875046
218,3.769882025054701,0.28919784746047206,0.01785467340743927,0.004452537009335367
219,1.4241002831624407,0.29422864275518384,0.017775527214655567,0.004432799804152404
220,-2.9583329732018258,0.27987431810845875,0.01769707960365442,0.004413236808890276
221,1.6569494484145275,0.2859249737857798,0.017619321366054083,0.004393845727194436
222,0.03157292917666482,0.2848122791499422,0.01754224345460566,0.004374624302893088
223,-1.538253786298458,0.27687178670547646,0.017465836979683964,0.004355570319122098
224,-0.13844783488818402,0.2750706777454419,0.017390093205869712,0.004336681597472662
225,-4.71490710104699,0.25352417326980464,0.017315003548620235,0.004317955997161078
226,2.1824898545248015,0.2618175517581172,0.01724055957102611,0.004299391414219904
227,-0.7202628940518379,0.25761327933409156,0.017166752980651068,0.004280985780709921
228,4.382801836841131,0.27519787349396846,0.017093575626452733,0.0042627370639522376
229,2.0231719328664997,0.2826173998138421,0.01702101949578181,0.0042446432657799425
230,-1.3564133565115055,0.2756897045466627,0.016949076711457334,0.004226702421808755
231,1.3490911049598335,0.2802075572264987,0.01687773952891581,0.004208912600726085
232,-1.2461309105400966,0.2738102576911678,0.01680700033343202,0.004191271903597963
233,-0.18536752875345952,0.2718937513353284,0.01673685163740946,0.004173778463193338
234,1.0486498570527294,0.275122284060171,0.016667286077738312,0.004156430443325226
235,-1.7508497647982084,0.26673632780285433,0.016598296413219072,0.004139226038208213
236,0.24669572780976434,0.26665371717360925,0.016529875522049865,0.004122163471831856
237,-3.0854584205357227,0.25289248899817196,0.01646201639937566,0.004105240997349515
238,-3.0703198971747,0.2393056783994485,0.01639471215489763,0.00408845689648218
239,-0.8432650252311268,0.23489765674678617,0.01632795601054088,0.00407180947893686
240,2.5850551842556726,0.2444282437099552,0.016261741298178933,0.0040552970818391225
241,-1.154377672790171,0.2387785812185278,0.016196061457413397,0.00403891806917939
242,-0.8112396337783943,0.23455470357275476,0.01613091003340716,0.004022670831272604
243,0.4743553854321951,0.23551547790211985,0.016066280674769725,0.0040065537842308525
244,-0.3960323174582361,0.23299524514080316,0.016002167131493147,0.003990565369448668
245,1.214398404244522,0.2368960322550184,0.01593856325293721,0.003974704053100558
246,-2.558236177329534,0.22583019237126767,0.015875462985862454,0.003958968325650498
247,-2.159562065964131,0.21642373982395746,0.015812860372509754,0.003943356701373021
248,-0.15756278112808808,0.21495477024138557,0.01575074954872514,0.003927867717885589
249,1.6790128249138285,0.2206828972861408,0.015689124742128652,0.003912499935691955
250,0.8157591684315031,0.22300205943696289,0.015627980270326008,0.003897251937736187
251,-0.7120782150493954,0.21937196342400272,0.015567310539161917,0.003882122328967092
252,2.530260158615316,0.22830842166223286,0.015507110041013947,0.003867109735912738
253,0.9004638288824851,0.23089770732972686,0.015447373353125795,0.003852212806264824
254,4.632318453565387,0.24778785226152958,0.015388095135978955,0.0038374302084725974
255,3.1441482972805366,0.25885994494493636,0.015329270131701725,0.0038227606313461105
256,-1.1916943450767268,0.2533359400598135,0.015270893162514572,0.00380820278366852
257,2.1710780813661703,0.2606113846523451,0.015212959129210876,0.0037937553938172273
258,-0.3800037575027804,0.25819023275948594,0.015155463009672136,0.003779417209393605
259,-1.4208981785352963,0.2518681509066987,0.015098399857416709,0.003765186996861083
260,3.3463046375249688,0.26347557879218486,0.015041764800181224,0.00375106354119139
261,1.0296105676370069,0.26633866021612695,0.014985553038533791,0.003737045645518716
262,2.5762644837010127,0.2749388192693119,0.014929759844518194,0.003723132130801614
263,-1.240523841084904,0.2693174805323866,0.014874380560328264,0.0037093218354924077
264,-0.6738693237099582,0.26583182653693843,0.014819410597011641,0.0036956136152139518
265,-0.7804863334102942,0.2619792764357989,0.014764845433202169,0.0036820063424435135
266,2.2479916983538617,0.2692649608333121,0.014710680613880202,0.0036684989062036244
267,1.4561475944641817,0.27360312393000386,0.014656911749160086,0.0036550902117597085
268,-1.1332788399001696,0.26847957048495336,0.014603534513104146,0.003641779180324315
269,-0.12787281150442714,0.26704138020357654,0.014550544642562481,0.0036285647487677938
270,-2.416087655175834,0.25734067241572056,0.014497937936037951,0.0036154458693352454
271,0.24217875972883351,0.2572860528153341,0.014445710252575662,0.0036024215093695914
272,-1.4748270777966763,0.25106864892645764,0.0143938575106764,0.003589490651040602
273,2.558688303139044,0.25932220204963774,0.014342375687233363,0.003576652291079747
274,0.05214646365106118,0.25858384730841516,0.01429126081649164,0.003563905440520717
275,5.219533596835249,0.27620141576284024,0.014240508989029852,0.0035512491244454616
276,-0.8644646215590646,0.27216496095312503,0.014190116350763424,0.0035386823817356327
277,-0.6631464032247806,0.2688668620318176,0.014140079101968938,0.00352620426482928
278,-1.1162904033302905,0.2639996772629282,0.01409039349632906,0.00351381383948268
279,0.7916630921698186,0.26584729608423235,0.014041055839997528,0.003501510184537164
280,3.582238390251295,0.2774191542969807,0.013992062490683719,0.0034892923916908306
281,-0.15364533976404227,0.275920274268206,0.013943409856756312,0.0034771595652750213
282,0.9061534797782224,0.2781041021690248,0.01389509439636559,0.003465110822035443
283,-0.13042517217622496,0.27669339122911746,0.013847112616583923,0.003453145290917823
284,-4.332671444962928,0.2608313586539899,0.013799461072563994,0.0034412621128579934
285,-1.2390330990013918,0.2556876328302343,0.013752136366714364,0.003429460440576293
286,0.22384207952181168,0.25557879302675524,0.013705135147891916,0.0034177394383761842
287,-1.39693150671266,0.2499501805339131,0.01365845411061083,0.0034060982819469885
288,1.7875398978823656,0.2551695844258838,0.013612089994267646,0.003394536158170637
289,-0.9907879816584736,0.2509544448599325,0.013566039582382077,0.0033830522649323427
290,1.3156806824303726,0.2545443246186296,0.013520299701853158,0.0033716458109351094
291,2.1771162507297395,0.261004773852926,0.013474867222230418,0.0033603160155179696
292,0.38135530695637476,0.26140783526307787,0.013429739054999676,0.0033490621084778867
293,0.38041052330184,0.26180505235169516,0.01338491215288315,0.003337883329895215
294,1.3737611175555982,0.2655042843604597,0.013340383509153536,0.003326778929962646
295,-0.9979492580450803,0.26131499059084246,0.013296150156961737,0.0033157481688175614
296,-0.5051642655700739,0.2587819373673775,0.013252209168677904,0.003304790316377706
297,2.570827657676821,0.2663975955215579,0.01320855765524553,0.0032939046521801097
298,-0.5858122486303792,0.26359971350785333,0.013165192765548242,0.0032830904652231827
299,-2.636217086811497,0.254110506544734,0.013122111685789034,0.0032723470538119108
300,-0.17059553283364803,0.25272525401507223,0.013079311638881652,0.0032616737254060825
301,1.938989835774584,0.2582074178656902,0.013036789883853846,0.0032510697964714705
302,-3.0209179506308934,0.24758129867647732,0.012994543715262229,0.003240534592333912
303,0.023678822613946826,0.24685807857723693,0.012952570462618471,0.0032300674470362198
304,0.42129409819186736,0.24741970459586454,0.012910867489826585,0.0032196677031978466
305,0.5199676733799036,0.2482944022527348,0.012869432194631037,0.003209334711877264
306,1.932529136802421,0.2536823834143057,0.012828262008075464,0.003199067832436974
307,2.342520849069182,0.26034341028016167,0.012787354393971738,0.0031888664324111094
308,-2.0473632166278017,0.2530078342539147,0.012746706848379157,0.003178729887375556
309,2.3292012811978293,0.2595865803588235,0.012706316899093543,0.0031686575808205428
310,1.2121203266347198,0.2625953000325453,0.012666182105146018,0.0031586489040256512
311,-2.0101025133597137,0.2554392490277558,0.012626300056311253,0.0031487032559371826
312,5.033226981477741,0.2704358649237979,0.012586668372624966,0.0031388200430478375
313,1.9894551310345583,0.275814673937113,0.012547284703910505,0.0031289986792786477
314,0.43333793804981413,0.27630602658070447,0.012508146729314256,0.0031192385858631265
315,2.3426730097957393,0.2827314756984827,0.012469252156849754,0.003109539191233577
316,0.891374171061846,0.2846182071477882,0.012430598722950242,0.003099899930909512
317,0.9240426699447374,0.2865942335118449,0.012392184192029553,0.003090320247388145
318,5.0855100842159695,0.30137873149731575,0.012354006356051085,0.003080799590036909
319,-1.5969888999251718,0.2955482039635258,0.012316063034104745,0.003071337414987949
320,1.3757376283696932,0.29885567180823847,0.012278352071991643,0.003061933185034559
321,2.1748992227615305,0.3045824567805222,0.012240871341816397,0.0030525863695295124
322,3.2350765099909147,0.31350081891265646,0.012203618741586894,0.0030432964442852492
323,-0.07458265944675868,0.31232334923217125,0.012166592194821324,0.003034062891475883
324,2.757377390403116,0.3197193570133871,0.012129789650162358,0.0030248851995409807
325,1.2393973670037406,0.32249288780191754,0.012093209080998292,0.0030157628630910916
326,0.6808308756349841,0.32357030097542244,0.012056848485091039,0.003006695382814971
327,-0.8840580940647538,0.31995021475243096,0.012020705884210807,0.0029976822653884805
328,2.181727587629305,0.32551455165116555,0.011984779323777324,0.002988723023385121
329,-1.7481370152903897,0.31933544909663725,0.011949066872507493,0.002979817175188158
330,3.104449970853641,0.3276099247587411,0.011913566622069303,0.0029709642449043225
331,-0.07813926478357025,0.3264080292129048,0.011878276686741912,0.00296216376227904
332,0.3013962253727933,0.3263341589696979,0.011843195203081747,0.002953415262613165
333,0.2826871754214117,0.32620563089908483,0.011808320329594496,0.002944718286681185
334,2.914751626851549,0.33380578930384525,0.011773650246412895,0.002936072380650863
335,3.569324701167366,0.3432776968120144,0.011739183154980157,0.0029274770960042965
336,-2.906585118261298,0.3337915682797392,0.011704917277738952,0.002918931989460357
337,4.0593078295839815,0.3446344472458429,0.011670850857825824,0.002910436622898482
338,0.6623211985413365,0.34555637120018273,0.01163698215877092,0.0029019905632837956
339,3.202366146996458,0.3538228170627553,0.011603309464202943,0.0028935933825935288
340,-1.385917089542804,0.34880324179135636,0.011569831077559193,0.0028852446577447154
341,-1.8953382644851828,0.34234697241587336,0.011536545321800637,0.002876943970523132
342,-0.4327738128199121,0.34012339046704276,0.01150345053913187,0.002868690907513467
343,-2.426260319242881,0.33221019119510525,0.01147054509072588,0.0028604850600306786
344,2.5430253737092157,0.3385161568745607,0.011437827356453534,0.0028523260240525396
345,-0.10664679856408199,0.33725001843145025,0.01140529573461767,0.002844213400153323
346,-0.6150700820820312,0.3345490988320518,0.011372948641691714,0.002836146793438623
347,1.0642975872457394,0.3366129193694835,0.01134078451206275,0.002828125813481277
348,-0.5284271079076353,0.3341733766723215,0.011308801797778907,0.002820150074258376
349,-0.5005148680289229,0.3318260503694919,0.011276998968301042,0.002812219194089334
350,-2.431135465651874,0.32407778677720156,0.011245374510258569,0.0028043327955750035
351,2.505476098767368,0.33017804644547827,0.011213926927209414,0.0027964905055378095
352,0.7347967536491962,0.33130640337908474,0.011182654739403964,0.002788691954962887
353,1.8388748430337307,0.3354988558996898,0.011151556483552965,0.0027809367789401957
354,1.6141665831190366,0.3390448887172762,0.011120630712599286,0.002773224616607609
355,-0.5936761476661527,0.3364653972878803,0.01108987599549346,0.0027655551110949356
356,2.528662075153586,0.34251131768881105,0.01105929091697294,0.0027579279094688733
357,4.147279441781546,0.35297573378210395,0.011028874077345013,0.0027503426626788686
358,1.9441847233056515,0.35734010024794216,0.010998624092273266,0.0027427990255038713
359,-2.9374792921514894,0.3483277917801408,0.01096853959256757,0.002735296656499959
360,-0.3242117931662683,0.34649321461485927,0.010938619223977498,0.002727835217948821
361,-4.439037296218985,0.3334745886173235,0.01090886164698911,0.00272041437580708
362,0.9853750412860377,0.335243216579425,0.010879265536625052,0.002713033799656444
363,0.34369374648099776,0.3352660811204005,0.010849829582247901,0.0027056931626546626
364,2.594769883588527,0.3413631084246411,0.010820552487366688,0.0026983921414872793
