Trial,S1_A_val,S1_A_std,S1_B_val,S2_A_val,S2_A_std,S2_B_val,Decision (S1>S2)
2319,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2320,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2321,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2322,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2323,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,1
2324,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2325,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2326,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2327,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,1
2328,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2329,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2330,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2331,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2332,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,1
2333,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2334,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2335,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,1
2336,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,1
2337,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,1
2338,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2339,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2340,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,1
2341,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2342,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,1
2343,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2344,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,1
2345,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2346,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2347,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2348,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2349,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2350,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,1
2351,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,1
2352,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2353,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2354,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,1
2355,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2356,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2357,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2358,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2359,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2360,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2361,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2362,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2363,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2364,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2365,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,1
2366,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2367,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2368,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2369,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2370,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2371,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2372,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2373,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2374,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2375,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2376,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,1
2377,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2378,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2379,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2380,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,1
2381,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2382,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,1
2383,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2384,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2385,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2386,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2387,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,1
2388,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2389,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,1
2390,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2391,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,1
2392,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2393,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2394,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2395,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2396,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2397,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2398,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,1
2399,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2400,-7.688442211055277,0,-7.688442211055277,-7.688442211055277,8,-7.688442211055277,0
2401,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,1
2402,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2403,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2404,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2405,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2406,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2407,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2408,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2409,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2410,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2411,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,1
2412,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,1
2413,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2414,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2415,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,1
2416,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2417,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,1
2418,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2419,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,1
2420,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2421,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,1
2422,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2423,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2424,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,1
2425,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2426,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2427,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2428,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,1
2429,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,1
2430,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2431,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2432,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2433,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,1
2434,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,1
2435,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2436,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2437,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2438,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,1
2439,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,1
2440,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,1
2441,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,1
2442,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,1
2443,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2444,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2445,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2446,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2447,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2448,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2449,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,1
2450,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,1
2451,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2452,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2453,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2454,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2455,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,1
2456,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2457,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,1
2458,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2459,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2460,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2461,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,1
2462,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2463,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2464,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2465,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2466,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2467,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,1
2468,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,1
2469,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2470,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2471,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2472,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2473,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,1
2474,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2475,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,1
2476,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2477,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,1
2478,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2479,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2480,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2481,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2482,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2483,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2484,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2485,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2486,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2487,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,1
2488,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2489,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2490,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,1
2491,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2492,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2493,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2494,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2495,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2496,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2497,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2498,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2499,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,1
2500,-7.5879396984924625,0,-7.5879396984924625,-7.5879396984924625,8,-7.5879396984924625,0
2501,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2502,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,1
2503,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2504,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2505,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2506,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2507,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,1
2508,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,1
2509,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2510,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,1
2511,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2512,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,1
2513,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2514,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2515,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2516,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2517,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2518,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2519,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2520,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,1
2521,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2522,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2523,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,1
2524,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2525,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,1
2526,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,1
2527,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2528,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2529,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,1
2530,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2531,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2532,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,1
2533,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2534,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2535,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2536,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2537,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2538,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2539,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2540,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,1
2541,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2542,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,1
2543,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2544,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,1
2545,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2546,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2547,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2548,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,1
2549,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2550,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2551,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2552,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,1
2553,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2554,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2555,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2556,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2557,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,1
2558,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,1
2559,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2560,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2561,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,1
2562,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2563,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2564,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,1
2565,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2566,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2567,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,1
2568,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2569,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2570,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2571,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,1
2572,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2573,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,1
2574,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2575,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2576,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2577,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2578,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2579,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2580,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,1
2581,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2582,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2583,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2584,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2585,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,1
2586,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2587,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,1
2588,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2589,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2590,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2591,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2592,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2593,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2594,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,1
2595,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,1
2596,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2597,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2598,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2599,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2600,-7.4874371859296485,0,-7.4874371859296485,-7.4874371859296485,8,-7.4874371859296485,0
2601,-7.386934673366834,0,-7.386934673366834,-7.386934673366834,8,-7.386934673366834,0
2602,-7.386934673366834,0,-7.386934673366834,-7.386934673366834,8,-7.386934673366834,0
2603,-7.386934673366834,0,-7.386934673366834,-7.386934673366834,8,-7.386934673366834,0
2604,-7.386934673366834,0,-7.386934673366834,-7.386934673366834,8,-7.386934673366834,1
2605,-7.386934673366834,0,-7.386934673366834,-7.386934673366834,8,-7.386934673366834,0
2606,-7.386934673366834,0,-7.386934673366834,-7.386934673366834,8,-7.386934673366834,1
2607,-7.386934673366834,0,-7.386934673366834,-7.386934673366834,8,-7.386934673366834,0
2608,-7.386934673366834,0,-7.386934673366834,-7.386934673366834,8,-7.386934673366834,0
2609,-7.386934673366834,0,-7.386934673366834,-7.386934673366834,8,-7.386934673366834,1
2610,-7.386934673366834,0,-7.386934673366834,-7.386934673366834,8,-7.386934673366834,1
